data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ccccc1-c1nnc(-c2cccc(Oc3ccc(O)cc3)c2)[nH]1,,123.sdf,0,1.6813454627990725,2.6172165870666504,16.065914154052734,19.41340065002441
limk2_arm1_A_activator_dfg,use,sbdd,,COc1ncc(-c2ccc3ccc(-c4ncc(-c5ccccc5)nn4)cc3n2)cn1,,124.sdf,0,1.7268116474151611,2.676999807357788,15.55807876586914,19.399364471435547
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1cn(Cc2cccc(C3=CN=c4cnc5c(c4N3)C=CC=CC=5)c2)c[nH+]1,,125.sdf,0,1.6641905307769775,2.7016522884368896,10.478437423706056,18.08774375915528
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,126-bad.sdf,0,1.4914124011993408,2.623943567276001,10.581582069396973,18.42379379272461
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1cccc(-c2ccc(Oc3ccc(Cl)cc3)cc2C(=O)O)c1,,127.sdf,0,1.445698857307434,2.6250011920928955,16.485631942749023,19.451372146606445
limk2_arm1_A_activator_dfg,use,sbdd,,CCc1nc[nH+]c2cc(C3=CNC(c4ccc[nH+]c4)=NC=C3)ccc12,,128.sdf,0,1.5726373195648191,2.611345291137696,14.70095443725586,18.61081886291504
limk2_arm1_A_activator_dfg,use,sbdd,,CC(=O)Nc1cccc(Oc2cccc(Nc3ncnc4cccnc34)c2)c1,,129.sdf,0,1.4814373254776,2.579540252685547,16.564998626708984,19.402175903320312
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,130-bad.sdf,0,1.6959534883499146,2.586912155151367,16.160259246826172,19.37551689147949
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(-c2ccc(-c3nc[nH]c4c(-c5ccc[nH+]c5)cnc3-4)cc2)[nH+]c1,,131.sdf,0,1.7830018997192385,2.6518442630767822,14.915629386901855,19.26080894470215
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2ncc(-c3ncc(-c4cc5cnccc5nn4)cn3)cn2)cc1,,132.sdf,0,1.5885117053985596,2.6507728099823,15.543511390686035,19.286487579345703
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,133-bad.sdf,0,1.6644620895385742,2.5466058254241943,15.57815647125244,19.17645835876465
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2cn(C=Cc3cccc4cc(-c5cnn[nH]5)c[nH+]c34)[nH+]n2)cc1,,134.sdf,0,1.6182059049606323,2.547774314880371,9.714585304260254,17.876184463500977
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(COc1cccc(-c2ccccc2)c1)Nc1cccc(-c2nn[nH]n2)c1,,135.sdf,0,1.5604914426803589,2.6160829067230225,10.394464492797852,18.48765182495117
limk2_arm1_A_activator_dfg,use,sbdd,,O=C1C(=O)N(c2cccc(O)c2)CCC1NCc1cccc(-c2ncccn2)c1,,136.sdf,0,1.4626035690307615,2.528448343276977,16.348655700683594,19.488264083862305
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(-c2ccc(=O)[nH]c2)cc1)c1ccc(-c2cncc[nH+]2)cc1,,137.sdf,0,1.5814625024795532,2.6179325580596924,15.725261688232422,19.405208587646484
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1cc(-c2ccc[nH+]c2)cc[nH+]1)Nc1cnc(N2CCCC2)[nH]c1=O,,138.sdf,0,1.6766018867492676,2.619774580001831,16.25278091430664,19.58386993408203
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(-c2cnc(Cc3ccc(Nc4ncccn4)cn3)cn2)cc1,,139.sdf,0,1.7484338283538818,2.600231409072876,15.791667938232422,19.65315818786621
limk2_arm1_A_activator_dfg,use,sbdd,,O=C1OC(c2ccc(O)cc2)=NC1=Cc1ccc(-c2cccnc2)cc1,,140.sdf,0,1.4587488174438477,2.4573464393615723,15.93014907836914,19.180179595947266
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1cc(-c2cccc(-c3cnc(-c4ncccn4)cn3)c2)ccn1,,141.sdf,0,1.705310344696045,2.6974072456359863,15.225000381469728,19.40910720825196
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cnc(N3CCN(Cc4cccc5ncccc45)CC3)nn2)cc1,,142.sdf,0,1.6955981254577637,2.662897825241089,15.90048599243164,19.1656551361084
limk2_arm1_A_activator_dfg,use,sbdd,,NC(=O)c1cnc(Oc2ccccc2)cc1C#Cc1ccccc1O,,143.sdf,0,1.4574828147888184,2.507814884185791,9.871404647827148,18.113109588623047
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(-c2ccc(-c3cccc(-c4cccnc4)c3)cc2)nc1,,144.sdf,0,1.7744615077972412,2.6477415561676025,14.57170867919922,19.447494506835938
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(-c2nccnn2)cc1)c1ccc(-n2cnnc2)cc1,,145.sdf,0,1.7046107053756714,2.562687397003174,15.623605728149414,19.33762550354004
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(-c2cnc(Nc3cncc(-c4ccncc4)c3)nc2)nc1,,146.sdf,0,1.7295414209365845,2.611902236938477,15.286210060119627,19.22330474853516
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2ccc(-c3ncc(-c4nn[nH]n4)c[nH+]3)cc2)cc1F,,147.sdf,0,1.5026544332504272,2.526342391967773,14.32543659210205,19.175426483154297
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(-c2ccc(F)cc2)cc1)c1ccc(Nc2ncccn2)nc1,,148.sdf,0,1.6323717832565308,2.6193103790283203,15.354997634887695,19.62482643127441
limk2_arm1_A_activator_dfg,use,sbdd,,N#Cc1cc(Nc2ccnc3ccccc23)cc(-c2ccc(C(=O)O)cc2)c1,,149.sdf,0,1.813450574874878,2.604224920272827,16.0064754486084,19.21399688720703
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1ccc([N+](=O)O)cc1,,150.sdf,0,1.82447612285614,2.6587390899658203,16.66796112060547,19.53821563720703
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(Nc2ncnc3cc(OCCNc4ccccn4)ccc23)cc1,,151.sdf,0,1.7320871353149414,2.625009775161743,15.661675453186035,19.355791091918945
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(Nc2cc3c(cn2)N2NC=C(c4ccc[nH+]c4)C2=CC=N3)cc1,,152.sdf,0,1.5814181566238403,2.545523166656494,14.7437162399292,19.0669059753418
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1oc2cc(-c3ccncc3)ccc2n1-c1ccc(-c2ccc(F)cc2)cn1,,153.sdf,0,1.5440096855163574,2.623852491378784,15.151013374328612,19.314403533935547
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2ccc(-c3ccc(Cc4ccncc4)nc3)nn2)cc1,,154.sdf,0,1.7553638219833374,2.6680986881256104,15.275299072265623,19.40351867675781
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,155-bad.sdf,0,1.490372896194458,2.67205023765564,16.540607452392578,19.47589111328125
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2cc3c(N4CCN(c5ccc[nH+]c5)CC4)nc[nH]c-3n2)cc1F,,156.sdf,0,1.4471964836120603,2.5327298641204834,14.81098175048828,19.170928955078125
limk2_arm1_A_activator_dfg,use,sbdd,,Cn1[nH+]cc2cc(Cc3[nH]nc4c3CCN(Cc3ccc[nH+]c3)C4)ccc21,,157.sdf,0,1.3927056789398191,2.5552334785461426,15.140565872192385,19.141939163208008
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2nnc(Nc3ccc4c(c3)n[nH+]c3cc5ccccc5nc34)[nH]2)cc1,,158.sdf,0,1.6852874755859375,2.698110342025757,15.769479751586914,19.486560821533203
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc2c(=Nc3cccc(-c4ccc[nH+]c4)c3)nc[nH]c2c1,,159.sdf,0,1.5324771404266355,2.586586236953736,15.89306640625,19.27145195007324
limk2_arm1_A_activator_dfg,use,sbdd,,Cn1ccnc1-c1ccc(-c2cccc(-c3ccnc4ncncc34)c2)nn1,,160.sdf,0,1.668110966682434,2.6502063274383545,15.654321670532228,19.27070426940918
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(COc2ccc3nc(Cc4c[nH+]c(-c5ccc[nH+]c5)o4)[nH]c3c2)[nH+]c1,,161.sdf,0,1.407471776008606,2.536259889602661,15.986106872558594,19.40577888488769
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc(-c3nnn[nH]3)cc2)cc1,,162.sdf,0,1.697698950767517,2.699026107788086,16.81222152709961,19.689632415771484
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cc3c(OCc4cccnc4)ncnc3nn2)nc1,,163.sdf,0,1.599092960357666,2.6262073516845703,15.770866394042969,19.38849639892578
limk2_arm1_A_activator_dfg,use,sbdd,,O=C1c2ccncc2CCN1C1CCN(c2ncc(-c3cccnc3)nn2)C1,,164.sdf,0,1.4481598138809204,2.621056079864502,15.831862449645996,19.48164176940918
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1onc(-c2ccc3ncccc3c2)c1C(=O)NCCCc1ccccn1,,165.sdf,0,1.571810245513916,2.614099740982056,16.467205047607422,19.39717102050781
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ccccc1CNC1=CNC2=CC=C(Oc3cccc[nH+]3)C=CC2=C1,,166.sdf,0,1.654303789138794,2.5604488849639893,15.56879425048828,19.215171813964844
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ncc(-c2ccc(-c3cc(Cc4ccccc4)c(O)[nH]c3=O)cc2)n[nH+]1,,167.sdf,0,1.5082420110702517,2.638662099838257,15.27528190612793,19.59093475341797
limk2_arm1_A_activator_dfg,use,sbdd,,CCNC(=O)c1cccc(Nc2cccc(-c3ccc(-c4ccccc4)nn3)c2F)c1,,168.sdf,0,1.7579494714736938,2.6145243644714355,16.113574981689453,19.705434799194336
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1nnc(-c2cccnc2)cc1-c1ccc(-c2ncccn2)cc1,,169.sdf,0,1.5603060722351074,2.6534671783447266,15.13705825805664,19.485557556152344
limk2_arm1_A_activator_dfg,use,sbdd,,c1cc2c(Nc3ccc(-c4cnn5cncnc45)cn3)nccc2cn1,,170.sdf,0,1.7696706056594849,2.65765643119812,15.26707649230957,19.0957260131836
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Cc1cnc(-c2ccccc2)nc1)Nc1ccc(OCc2ccccc2)cc1,,171.sdf,0,1.617099046707153,2.605864763259888,16.242748260498047,19.744853973388672
limk2_arm1_A_activator_dfg,use,sbdd,,CCCCCNC(=O)c1cc(C=Nc2cnc(-c3ccccc3)cn2)ccc1O,,172.sdf,0,1.6613078117370603,2.595564365386963,16.58930206298828,19.65010452270508
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ccc(Cc2ccc(-c3cccn4nc(-c5ccccc5)nc34)o2)cc1,,173.sdf,0,1.5593258142471311,2.537230968475342,15.91507053375244,19.250524520874023
limk2_arm1_A_activator_dfg,use,sbdd,,CC(C)(O)c1ccc(-c2cc(=O)c3c(c2)oc2c4cc[nH]cc4ccc23)cc1,,174.sdf,0,1.4752522706985474,2.5957820415496826,15.939096450805664,19.10872268676757
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1cnnc(-c2ccccc2)c1)c1cncc(-c2ncccn2)c1,,175.sdf,0,1.5924248695373535,2.599808692932129,16.11642837524414,19.59015274047852
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1cccc(-c2cccc(Nc3ccc(-c4cnc(N)[nH]c4=O)cc3)[nH+]2)c1,,176.sdf,0,1.7589532136917114,2.649953603744507,15.597414016723633,19.58043098449707
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(CCc2n[nH]nc2Nc2ccc(Cn3cnn[nH+]3)cc2)cc1,,177.sdf,0,1.3973815441131592,2.631199836730957,15.410565376281738,19.69294548034668
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(CCc1ccccc1)NCc1ccc(Nc2nnc(-c3ccccc3)o2)nc1,,178.sdf,0,1.5788532495498655,2.629795789718628,16.599191665649414,19.742158889770508
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnnc(-c2ccnc(CN3CCc4nc5cnccc5nc4C3)c2)c1,,179.sdf,0,1.6036628484725952,2.659085512161255,15.215150833129885,19.16171836853028
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cnc(N3CCCN(c4cnc5cnccc5n4)CC3)nc2)nc1,,180.sdf,0,1.5625518560409546,2.670562267303467,15.70298957824707,19.263233184814453
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1[nH+]cnc2cc(-c3ccc4[nH]c(-c5ccc[nH+]c5)nc4c3)ccc12,,181.sdf,0,1.6249836683273315,2.6462018489837646,15.770574569702148,19.0228271484375
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(N2C(=O)COC(=Cc3cccc(-c4nccnn4)c3)C2=O)cc1,,182.sdf,0,1.606842041015625,2.5822176933288574,16.733793258666992,19.64912414550781
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ncnc2nc(-c3ccc(-c4cccc(-c5ccncc5)c4)nn3)cnc12,,183.sdf,0,1.707055926322937,2.6403968334198,15.371999740600586,19.31084442138672
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1nccc(Cc2ccc(-c3ccnc(-c4ncccn4)n3)cc2)n1,,184.sdf,0,1.6801505088806152,2.576840400695801,15.289496421813965,19.331844329833984
limk2_arm1_A_activator_dfg,use,sbdd,,CC(C)(C)c1cccc(-c2cc(-c3ccc(-c4ncccn4)nc3)ccn2)c1,,185.sdf,0,1.461158037185669,2.460023641586304,14.273228645324709,19.19020652770996
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1cc(N2CCCNCC2)[nH]c2cc(-c3nc4cccnc4c(=O)[nH]3)cc1-2,,186.sdf,0,1.4776442050933838,2.6951708793640137,10.238241195678713,17.894922256469727
limk2_arm1_A_activator_dfg,use,sbdd,,c1cncc(-c2ccc3c(Oc4cccc(N5CCNCC5)c4)ncnc3c2)c1,,187.sdf,0,1.4705528020858765,2.502920389175415,15.274097442626951,19.265775680541992
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1cc(-c2cnccn2)ccc1Oc1ccc(Nc2ncccn2)nn1,,188.sdf,0,1.7555357217788696,2.6326024532318115,15.874424934387209,19.56870651245117
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(CCCc2[nH]cnc3c(Nc4cnc[nH+]c4)cnc2-3)c(F)c1,,189.sdf,0,1.4633517265319824,2.5962655544281006,9.47110080718994,18.27639389038086
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(CCc1ccccc1)Nc1ccc2ncc(-c3cccnc3)cc2c1,,190.sdf,0,1.574917912483215,2.651029825210572,16.13374137878418,19.38545036315918
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(Nc2nc3ccccc3[nH]2)cc1)c1ccc[nH+]c1,,191.sdf,0,1.6905767917633057,2.595362901687622,16.43108558654785,19.32993698120117
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cc(NCCc3ccc(-c4ncnc5nccnc45)cn3)ncn2)nc1,,192.sdf,0,1.4666736125946045,2.6056668758392334,14.902070045471191,19.25319480895996
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Cn1cncn1)Nc1ccc2cnc3c4ccccc4ncc3c2c1,,193.sdf,0,1.477028489112854,2.5891530513763428,16.1810245513916,19.11932373046875
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nnn[nH]5)n[nH+]4)[nH+]c3)cc[nH+]2)[nH+]c1,,194.sdf,0,1.6992840766906738,2.7033884525299072,15.703471183776855,19.5327091217041
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2cncc(C=Cc3ccc(-c4cnccn4)cc3)c2)cc1,,195.sdf,0,1.5100153684616089,2.547968864440918,15.023768424987791,19.32406234741211
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ccc2c(-c3ccc(C=Cc4ccc5[nH]nnc5c4)c(N)[nH+]3)cccc2[nH+]1,,196.sdf,0,1.7479243278503418,2.595168113708496,15.044669151306152,19.042524337768555
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(Nc2ccc(-c3nc4ccc5nnccc5c4o3)cc2)nc1,,197.sdf,0,1.621681809425354,2.6229183673858643,16.13313865661621,19.170455932617188
limk2_arm1_A_activator_dfg,use,sbdd,,COC(=O)c1ccc(-c2ccc(Cc3cc4ccccc4[nH]c3=O)cc2F)cc1,,198.sdf,0,1.807423710823059,2.660041570663452,16.574220657348633,19.558513641357425
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(Nc2cnc(-c3ccccc3)c3cccnc23)nc1,,199.sdf,0,1.5526134967803955,2.591334819793701,15.29148769378662,19.3596420288086
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cc(-c3nc4cc(-c5cc[nH+]cc5)ccc4[nH]3)cc[nH+]2)cc1,,200.sdf,0,1.5513375997543335,2.6686954498291016,15.626421928405762,19.360933303833008
limk2_arm1_A_activator_dfg,use,sbdd,,OC1=C(c2ccccc2)N=C2C=CC(c3cccnc3)=CC=C2O1,,201.sdf,0,1.6815271377563477,2.564974546432495,14.656506538391112,19.03573989868164
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cnc3cnc(C4CCN(c5ncccn5)C4)cc3n2)nc1,,202.sdf,0,1.6312308311462402,2.670405626296997,15.435585975646973,19.43670654296875
limk2_arm1_A_activator_dfg,use,sbdd,,c1cc(Nc2cc(-c3cncnc3)ncn2)cc(-c2ccc3cnccc3n2)c1,,203.sdf,0,1.643056035041809,2.5542380809783936,15.248357772827148,19.18979263305664
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1cccc(-c2nc3ccc(-c4ccc(Cc5ncnc[nH+]5)c[nH+]4)cc3[nH]2)c1,,204.sdf,0,1.639091968536377,2.682410717010498,16.058162689208984,19.43861198425293
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1nc2[nH]cccc-2cc1-c1ccc(Cc2[nH+]nc(Nc3ccccc3)o2)cc1,,205.sdf,0,1.7258743047714231,2.6563453674316406,16.260997772216797,19.595935821533203
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccc(Cn2cnnn2)cc1O)c1ccc(Oc2ccccn2)cc1,,206.sdf,0,1.6763060092926023,2.5685904026031494,16.498382568359375,19.61688232421875
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ncc(-c2cnc(-c3cnc(-c4ccc(F)cc4)nc3)cn2)cn1,,207.sdf,0,1.603609919548035,2.6220955848693848,15.42483615875244,19.33599853515625
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1cc(-c2ncnc3ccc(-c4cccnc4)cc23)cc2cccnc12,,208.sdf,0,1.746059536933899,2.6200506687164307,15.294618606567385,19.185651779174805
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ccc(Oc2cnn(Cc3ccccc3)c2)c(O)c1Cc1cnccn1,,209.sdf,0,1.565536618232727,2.553985118865967,15.442776679992676,19.56236267089844
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(COc2cnc3ccc(C4CC5CCC4CCO5)cc3c2)cc1,,210.sdf,0,1.6143958568572998,2.6061997413635254,15.012500762939451,18.706764221191406
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccc2c(c1)=CNC(c1cccc[nH+]1)=CN=2)c1cccc[nH+]1,,211.sdf,0,1.586819052696228,2.6372437477111816,15.189210891723633,19.20311164855957
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccccc1)Nc1cc(C2CCN(c3ccccc3)CCO2)ccn1,,212.sdf,0,1.6684472560882568,2.621687889099121,15.953575134277344,19.450395584106445
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ncc2nc(-c3ccc(CC(=O)Nc4ccnc(NCCC(N)=O)c4)cc3)cnc2n1,,213.sdf,0,1.7279341220855713,2.5996830463409424,16.04701042175293,19.733428955078125
limk2_arm1_A_activator_dfg,use,sbdd,,CN(C)c1ccc(-c2cc(-c3ccc4c(N)nccc4c3)ccn2)cn1,,214.sdf,0,1.4878294467926023,2.676690101623535,15.335016250610352,19.02923583984375
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc2ncc(CN3CCC(Cc4c[nH]c5ncccc45)CC3)[nH+]c2c1,,215.sdf,0,1.5507056713104248,2.5981321334838867,15.01849365234375,19.041624069213867
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1cc(Cc2ccccc2)ncn1)c1ccnc(-c2ccncc2)c1,,216.sdf,0,1.5240981578826904,2.5926640033721924,15.93150806427002,19.647327423095703
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(OCc2cc(F)c3c(c2)Oc2ccccc2C=N3)nc1O,,217.sdf,0,1.5084880590438845,2.5493645668029785,15.47023868560791,19.058666229248047
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(-c2cncc(Nc3ccc(Oc4cnccn4)nc3)c2)nc1,,218.sdf,0,1.7275294065475464,2.602701663970948,15.569036483764648,19.56523323059082
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(-c2cn(Cc3cccnc3)c3ccccc23)cc1,,219.sdf,0,1.5979597568511963,2.562225341796875,16.0178279876709,19.26770782470703
limk2_arm1_A_activator_dfg,use,sbdd,,NC(=O)CCc1cccc(Oc2cccc(-c3n[nH]c(-c4ccccc4)n3)c2)c1,,220.sdf,0,1.717848539352417,2.6210854053497314,16.60086441040039,19.663543701171875
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(-c2cc[nH+]c(-c3ccc(N=c4nccc[nH]4)[nH+]c3)c2)cc1,,221.sdf,0,1.7183959484100342,2.609282732009888,15.400313377380373,19.502843856811523
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1cc(-c2ccc(O)cc2)oc2cc(-c3ccc(O)cc3)ccc12,,222.sdf,0,1.709266185760498,2.630319833755493,16.304075241088867,19.39273452758789
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1cccc(-c2ncc[nH]2)c1)c1ccc(C(=O)Nc2ccc3nc[nH]c3c2)cc1,,223.sdf,0,1.6291110515594482,2.5794358253479004,16.83046531677246,19.726587295532227
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1cnc(C#Cc2ccc(F)cc2)cn1)c1cc(-c2cncnc2)ncn1,,224.sdf,0,1.6780070066452026,2.614264488220215,15.76058864593506,19.652175903320312
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ccc2c(-c3cn4cc5nc(-c6ccccc6)cnc5cc4n3)cccc2n1,,225.sdf,0,1.6548599004745483,2.6294453144073486,15.265236854553224,18.908966064453125
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,226-bad.sdf,0,1.3556212186813354,2.555389165878296,15.161638259887695,19.26886940002441
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(Oc2ncc(-c3ccc(-c4ccccn4)nc3)cn2)cn1,,227.sdf,0,1.7261179685592651,2.6349785327911377,15.536376953125,19.508583068847656
limk2_arm1_A_activator_dfg,use,sbdd,,CC(=O)NCc1cccc(Oc2ccc(-c3cnc(-c4ccc(F)cc4)nn3)nc2)c1,,228.sdf,0,1.6423938274383545,2.601914882659912,16.260093688964844,19.767745971679688
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2nc(-c3ccc(Nc4ccnc5ncccc45)nc3)no2)cc1,,229.sdf,0,1.7163286209106443,2.67805290222168,16.194116592407227,19.29318618774414
limk2_arm1_A_activator_dfg,use,sbdd,,NC(=O)c1ccc2oc3ccc(-c4cnc5ccccc5n4)cc3c2c1,,230.sdf,0,1.7955784797668457,2.7140820026397705,16.67208480834961,19.18286895751953
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1c2ccccc2oc2cc(CNc3ccc(F)cc3)c3ccccc3c12,,231.sdf,0,1.721633791923523,2.5539584159851074,15.506705284118652,19.0529842376709
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1c2c[nH]c(-c3cc[nH+]cc3)c2ncn1Cc1ccccc1,,232.sdf,0,1.633448839187622,2.646840333938598,16.060726165771484,19.273521423339844
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,233-bad.sdf,0,1.5112518072128296,2.4939844608306885,9.603693008422852,18.487213134765625
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(CCc1[nH]c(-c2ccc(F)cc2)cc2c3ccccc3nc1-2)N1CCOCC1,,234.sdf,0,1.5401713848114014,2.6008222103118896,16.07015037536621,19.46280097961425
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc2c(c1)Nc1cc(-c3cnc4c(Cc5ccccc5)[nH+]ccn34)ccc1C=C2,,235.sdf,0,1.686745047569275,2.6361639499664307,15.53888988494873,19.241241455078125
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1[nH]cc(-c2ccc(N3CCN(CCCCO)CC3)cc2)nc1-c1ccccc1,,236.sdf,0,1.6626323461532593,2.600287914276123,16.163938522338867,19.52951431274414
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ncc(-c2cccc(N3CCc4nc(-c5cnccn5)cnc4C3)n2)nn1,,237.sdf,0,1.5102553367614746,2.625585556030273,15.478229522705078,19.428630828857425
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(Cc2ccccc2)cc1)c1ccc(Nc2nnn[nH]2)cc1,,238.sdf,0,1.5940192937850952,2.6889865398406982,16.35849952697754,19.950702667236328
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2ccc(Cc3ncc(-c4cnc5ncccc5c4)cn3)cn2)cc1,,239.sdf,0,1.7838256359100342,2.647112846374512,15.07944679260254,19.37027359008789
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cc3cc(-c4cc[nH+]c(-c5nnn[nH]5)c4)cnc3[nH+]n2)cc1,,240.sdf,0,1.636027216911316,2.653225898742676,15.240730285644531,19.330236434936523
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1cc2cc(-c3ccccc3)ncn2n1)N1CCC(=Cc2ccncc2)C1,,241.sdf,0,1.5846771001815796,2.628333568572998,16.195934295654297,19.526479721069336
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc(-c2ccc(Cc3nnc(-c4cncnc4)o3)nn2)cc1,,242.sdf,0,1.603846549987793,2.5472424030303955,14.88620948791504,19.48796844482422
limk2_arm1_A_activator_dfg,use,sbdd,,CN(C)S(=O)(=O)c1ccc2nc(-c3cc(-c4ccc5[nH]c(=O)ccc5c4)[nH]n3)[nH]c2c1,,243.sdf,0,1.5465866327285769,2.5526914596557617,16.208599090576172,19.25165557861328
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ccc(Cc2nccnc2-c2cccc(-c3ccccn3)c2)cc1,,244.sdf,0,1.5351767539978027,2.602566719055176,14.929061889648438,19.53215217590332
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(NCc1cccc(O)c1)c1ccc(-c2ncc(-c3ccccc3)[nH]2)cc1,,245.sdf,0,1.7023146152496338,2.5322821140289307,16.4051456451416,19.50701141357422
